ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,roi,p/e,beta,electricity,Diesel ,Business Travel,Carbon Footprint
wy,Weyerhaeuser Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/ac1dd6b8-80ec-11ea-997a-00000000092a.png,https://www.weyerhaeuser.com/,AA,Excellent,BB,Medium,BB,Medium,700,340,300,1340,20-04-2022,A,High,106535,1.272552885,22.07771188,1.823799336,15565.64801,981.8096388,3119.375528,6.026715439
wrk,Westrock Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,https://static.finnhub.io/logo/3f3f2482-80d2-11ea-a5a1-00000000092a.png,https://www.westrock.com/,A,High,BB,Medium,BB,Medium,555,324,305,1184,20-04-2022,BBB,High,1732845,0.46343501,10.64656333,2.404280071,12225.33847,1102.929096,7277.124619,7.670435203
xom,Exxon Mobil Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/ae11c718-80ec-11ea-906c-00000000092a.png,https://corporate.exxonmobil.com/,A,High,BB,Medium,BB,Medium,538,322,313,1173,17-04-2022,BBB,High,34088,1.131866711,10.94529868,1.525960305,14464.4361,1025.447335,9551.117047,7.803130245
zbh,Zimmer Biomet Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/af918252-80ec-11ea-8921-00000000092a.png,https://www.zimmerbiomet.com/en,A,High,BB,Medium,BB,Medium,520,330,310,1160,20-04-2022,BBB,High,1136869,0.18096694,5.402758311,-0.698813587,5340.102558,765.6474958,3177.986472,4.871927434
zts,Zoetis Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/aae505a6-80cd-11ea-ae5f-00000000092a.png,https://www.zoetis.com/,A,High,BB,Medium,BB,Medium,520,348,310,1178,20-04-2022,BBB,High,1555280,1.046522361,13.49171577,1.302816212,21193.50524,872.5947786,3558.334135,5.552301711
de,Deere & Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/bc1c82ca-80eb-11ea-9dab-00000000092a.png,https://www.deere.com/,A,High,BB,Medium,BB,Medium,560,339,305,1204,17-04-2022,A,High,315189,1.365170464,17.13474145,0.432334209,9437.021694,541.7676899,5560.364918,4.24779942
dd,Dupont De Nemours Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/05ee38d2b79516f1f0e05cd3272ed2cc3d26a720403d97cd98489b65a8534c0b.png,https://www.dupont.com/,A,High,BB,Medium,B,Medium,550,341,295,1186,17-04-2022,BBB,High,1666700,1.253273963,10.08542355,1.913289747,17907.98906,1112.425692,8910.02855,8.118916551
d,Dominion Energy Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/b8c87ccc-80eb-11ea-8353-00000000092a.png,https://www.dominionenergy.com/,A,High,BB,Medium,BB,Medium,535,325,310,1170,17-04-2022,BBB,High,715957,0.153422307,5.708631143,2.457584171,5199.031055,1090.936119,6728.824716,7.467534558
cvs,CVS Health Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/967b7ec60c44b54789e6c3e49f85ba1dd1ced58138b383c35a17f1da367c3c20.png,https://cvshealth.com/,A,High,BB,Medium,BB,Medium,540,302,315,1157,17-04-2022,BBB,High,64803,0.959398371,28.76246838,0.688900522,16347.95445,1071.267733,8251.107527,7.738608812
dal,Delta Air Lines Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Airlines,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/DAL_4295903853.png,https://www.delta.com/,A,High,BB,Medium,BB,Medium,515,300,313,1128,17-04-2022,BBB,High,27904,0.627837468,8.627289665,-0.560857627,7226.242211,718.9645183,3157.167562,4.618596275
crm,Salesforce Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/5a800a68f67c85e1158caac04d7571fd645fadb4db02255a64f72805ff5c7e2a.png,https://www.salesforce.com/,B,Medium,B,Medium,B,Medium,215,241,200,656,19-04-2022,B,Medium,1108524,0.503643971,19.96105697,0.747074045,6244.252009,670.2466356,5655.960904,4.956196836
cvx,Chevron Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/b5214c2e-80eb-11ea-b823-00000000092a.png,https://www.chevron.com/,B,Medium,B,Medium,B,Medium,210,217,210,637,22-04-2022,B,Medium,93410,0.628102463,26.6265551,1.184654927,14135.18998,537.0061595,4228.357212,3.907293936
ctva,Corteva Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/5e5e239c-80da-11ea-9057-00000000092a.png,https://www.corteva.com,AA,Excellent,BB,Medium,BB,Medium,610,312,320,1242,10-06-2022,A,High,1755672,1.370040564,24.97212293,1.887122057,7267.497146,903.1287861,9395.913114,7.103056938
ctra,Coterra Energy Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/aa49afec-80eb-11ea-b224-00000000092a.png,https://coterra.com/,A,High,BB,Medium,BB,Medium,555,329,310,1194,11-06-2022,BBB,High,858470,1.015915965,24.11616196,0.748934765,18716.34449,555.0588844,4857.302659,4.159584603
ctlt,Catalent Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/c00dc57e-80cf-11ea-ae8f-00000000092a.png,https://www.catalent.com/,BBB,High,BB,Medium,BB,Medium,483,303,305,1091,16-04-2022,BBB,High,1596783,1.331254368,9.638823804,-0.723695068,16426.5946,785.4866861,3754.929712,5.127818363
cpb,Campbell Soup Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,https://static.finnhub.io/logo/9d62e2c93777bb01219c94ccf5be76cac7e2963a98b4f91ad9f8af9a6d12c75c.png,https://www.campbellsoupcompany.com/,A,High,BB,Medium,BB,Medium,515,301,305,1121,16-04-2022,BBB,High,16732,1.275402161,6.64018747,2.178472908,21867.57811,738.7937669,6377.249183,5.512341973
crl,Charles River Laboratories International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,https://static.finnhub.io/logo/57255b65e8211290fea2a682499fcdb7655d9ae4fc6161e5286c0993044e6d57.png,https://www.criver.com/,A,High,BB,Medium,B,Medium,510,322,235,1067,16-04-2022,BBB,High,1100682,0.251445478,16.27324234,-0.25038522,5210.658508,1198.791939,5902.23417,7.847271652
cop,Conocophillips,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/aacfcb5e-80eb-11ea-8e60-00000000092a.png,http://www.conocophillips.com/,AA,Excellent,A,High,BB,Medium,687,544,305,1536,16-04-2022,A,High,1163165,0.77376969,12.38085504,2.869566945,13974.72896,925.8004099,6564.491638,6.551742919
coo,Cooper Companies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/aa10fd64-80eb-11ea-8aad-00000000092a.png,https://www.coopercos.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,16-04-2022,BBB,High,711404,1.112128808,7.280307989,-0.518648185,7975.330134,1118.921321,8671.736608,8.086610397
cof,Capital One Financial Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/aa81d530-80eb-11ea-aeeb-00000000092a.png,https://www.capitalone.com/,A,High,BB,Medium,BB,Medium,508,309,320,1137,16-04-2022,BBB,High,927628,0.570353531,23.05801449,-0.563568008,15278.71974,596.4300598,4309.094227,4.246326455
cnc,Centene Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/a829c2c2-80eb-11ea-a52a-00000000092a.png,https://www.centene.com/,A,High,BB,Medium,BB,Medium,548,355,315,1218,16-04-2022,A,High,1071739,0.693950045,7.970386036,-0.249119896,6038.542826,1111.440287,8808.525969,8.077404715
cnp,CenterPoint Energy Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/a983bcb0-80eb-11ea-96df-00000000092a.png,https://www.centerpointenergy.com/,A,High,BB,Medium,B,Medium,550,320,260,1130,16-04-2022,BBB,High,1130310,1.063212078,17.06346348,0.758180636,24351.55181,877.8572039,7020.036633,6.414474957
cms,CMS Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/a772ceae-80eb-11ea-ae8d-00000000092a.png,https://www.cmsenergy.com/,BBB,High,AA,Excellent,C,Low,450,667,75,1192,16-04-2022,BBB,High,811156,1.361477633,15.50940201,-0.28473176,19562.27996,631.3993691,4017.144693,4.367977625
cmi,Cummins Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/a612de46-80eb-11ea-b7ef-00000000092a.png,https://www.cummins.com/,A,High,BB,Medium,BB,Medium,510,320,300,1130,17-04-2022,BBB,High,26172,0.873858882,10.28082226,0.29039586,9439.578197,767.3822872,4211.69838,5.133416249
cl,Colgate-Palmolive Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/a1933f1c-80eb-11ea-b4c0-00000000092a.png,https://www.colgate.com/,A,High,BB,Medium,BB,Medium,520,310,310,1140,16-04-2022,BBB,High,21665,0.138362366,26.3653746,0.498635504,14475.61237,844.3791981,9573.449508,6.837975996
mmm,3M Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Industrial Conglomerates,https://static.finnhub.io/logo/2a1802fa-80ec-11ea-a0f5-00000000092a.png,https://www.3m.com/,A,High,BB,Medium,BB,Medium,526,310,305,1141,16-04-2022,BBB,High,66740,1.033474629,20.76085842,2.130735036,7466.193839,698.125111,3192.445949,4.515603816
cfg,Citizens Financial Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/7aa22fa8-80d0-11ea-b627-00000000092a.png,https://www.citizensbank.com/,B,Medium,B,Medium,B,Medium,230,215,205,650,16-04-2022,B,Medium,759944,0.363813791,24.9255318,0.519416461,21090.02281,636.2313887,5557.607156,4.765115983
cag,Conagra Brands Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,https://static.finnhub.io/logo/83636bb3e8284a86d2322a428a31f7eaed97d3effb350e6ebd5f39dfcd32f0e9.png,https://www.conagrabrands.com/,A,High,BB,Medium,BB,Medium,525,306,300,1131,16-04-2022,BBB,High,23217,1.379143013,13.43570372,0.471481036,11627.26276,1114.075406,4968.130336,7.175422721
ci,Cigna Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/9eb85cf0-80eb-11ea-a6ed-00000000092a.png,https://www.cigna.com/,A,High,BB,Medium,BB,Medium,508,328,310,1146,16-04-2022,BBB,High,1739940,0.980368994,9.877523455,1.552643501,8597.362284,777.7654506,3757.556404,5.079233714
cah,Cardinal Health Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/88511edda41b785295d9b638075a69a79c69e9ff3a1a46b0347f656c32cfb820.png,https://www.cardinalhealth.com/en.html,A,High,BB,Medium,BB,Medium,505,300,315,1120,16-04-2022,BBB,High,721371,1.124587367,20.30966318,2.683348324,10682.1244,1073.488123,9405.645485,8.021933382
ma,Mastercard Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/96406588fb76d52e50bf7c2bc0f730206a19c4f08371ead195e22ca07da3f66f.png,https://investor.mastercard.com/investor-relations/default.aspx,B,Medium,B,Medium,B,Medium,210,230,215,655,18-04-2022,B,Medium,1141391,0.827238969,23.12009335,2.37170478,22612.1904,600.8705264,6852.188354,4.887803417
lw,Lamb Weston Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,https://static.finnhub.io/logo/7dd3316b07aaae0476f1aef88bc624d4c5c5182ca5aa592de10fd909d55f9d1c.png,https://www.lambweston.com/,BB,Medium,B,Medium,BB,Medium,345,256,300,901,10-06-2022,BBB,High,1679273,0.075485299,5.329607483,2.335699027,21328.83177,789.3565163,4129.008383,5.243241771
maa,Mid-America Apartment Communities Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/1e4096dc-80ec-11ea-b0aa-00000000092a.png,https://www.maac.com/,BB,Medium,B,Medium,B,Medium,315,261,210,786,18-04-2022,BB,Medium,912595,0.718795707,22.60037625,1.47427719,7188.308462,721.7802403,9295.712515,6.1069014
mlm,Martin Marietta Materials Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,https://static.finnhub.io/logo/287fe388-80ec-11ea-9de9-00000000092a.png,https://www.martinmarietta.com/,A,High,BB,Medium,BB,Medium,573,313,300,1186,18-04-2022,BBB,High,916076,0.924460754,28.81605953,1.598177407,6563.976801,834.2669377,9036.05172,6.646887176
luv,Southwest Airlines Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Airlines,https://static.finnhub.io/logo/b3772d81283effbcbc60d9f05a9d7e383119b5240c6c4d4cb4b5089d53e03cce.png,https://www.southwest.com/,B,Medium,BB,Medium,B,Medium,295,314,218,827,19-04-2022,BB,Medium,92380,1.473607071,27.77591253,-0.081225983,8514.010801,721.084692,5033.347474,5.081531354
lnc,Lincoln National Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/dea884d14549b34942f2a496ada88909d57dc5b723b77034599ff80aba0c22a4.png,https://www.lfg.com/,AA,Excellent,BB,Medium,BB,Medium,700,300,300,1300,18-04-2022,A,High,59558,0.235901084,29.16059153,1.052769166,24845.81384,1180.259195,5894.32761,7.765673725
len,Lennar Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/16c7bb94-80ec-11ea-b498-00000000092a.png,https://www.lennar.com/,BB,Medium,BB,Medium,B,Medium,363,344,220,927,18-04-2022,BBB,High,920760,0.716745818,20.10818743,1.134418787,21512.8874,1175.374621,9618.877516,8.630051458
pg,Procter & Gamble Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/3670fb2ffd852345681a233e48444f3dcf2001b5471cdc3eba3b486b02a42653.png,https://us.pg.com/,A,High,BBB,High,BB,Medium,560,422,310,1292,18-04-2022,A,High,80424,0.706612085,13.98143551,2.659445076,10596.03218,847.9210325,6560.892434,6.13006695
ogn,Organon & Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/647f8cc15494b0d5abe80b9c8d9b0cb033acf0961848639843b7538812029e0b.png,https://www.organon.com/,A,High,BB,Medium,BB,Medium,515,335,305,1155,11-06-2022,BBB,High,1821825,0.426033764,27.24329688,1.430447091,7526.340555,1089.317651,3155.583884,6.603609083
oxy,Occidental Petroleum Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/4bd186a6-80ec-11ea-a3b4-00000000092a.png,https://www.oxy.com/,A,High,BB,Medium,BB,Medium,505,302,300,1107,18-04-2022,BBB,High,797468,0.78439265,12.142471,1.85460611,11970.48782,871.9866066,8622.548188,6.755230264
dell,Dell Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/970d18b8-80d4-11ea-8dc6-00000000092a.png,https://www.delltechnologies.com/,A,High,BB,Medium,B,Medium,500,318,275,1093,10-06-2022,BBB,High,1571996,1.280431344,20.72665115,-0.210810548,11508.55239,1176.317465,3769.929488,7.22135324
payc,Paycom Software Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/b628d340-80cf-11ea-98d8-00000000092a.png,https://www.paycom.com/,BBB,High,BB,Medium,BB,Medium,470,305,315,1090,18-04-2022,BBB,High,1590955,0.690266114,20.27751118,0.400378206,14845.51373,584.9551052,9583.269759,5.45018962
peg,Public Service Enterprise Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/bd3fa8b3e81d439c73c3b9a41a0245b2f6290a78ba714a357aaad6b2d8bb6329.png,https://corporate.pseg.com/,A,High,BB,Medium,B,Medium,500,300,205,1005,19-04-2022,BBB,High,788784,0.508928873,5.221069662,-0.466126624,19341.04199,547.2046047,3436.108355,3.777023729
oke,ONEOK Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/bcc2fea52eb4ed3c09480c39a0f866f1ff14ceebca9b32d8e364cbc3a63d217b.png,https://www.oneok.com/,A,High,BB,Medium,BB,Medium,581,326,355,1262,18-04-2022,A,High,1039684,0.701121415,19.11952207,1.354509949,17786.09158,910.1835557,3568.095643,5.752712905
nrg,NRG Energy Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/3ffb315a-80ec-11ea-bff8-00000000092a.png,https://www.nrg.com/,BB,Medium,BB,Medium,B,Medium,371,327,218,916,18-04-2022,BBB,High,1013871,0.684253597,25.90024716,1.989187096,7196.581236,1059.731727,8558.665733,7.741438413
l,Loews Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/497e1c10-80fc-11ea-a007-00000000092a.png,https://www.loews.com/,A,High,BB,Medium,BB,Medium,505,303,313,1121,18-04-2022,BBB,High,60086,0.227565716,11.55700834,-0.365534487,16034.50442,967.828585,9847.286237,7.566944417
omc,Omnicom Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,https://static.finnhub.io/logo/4a76e650-80ec-11ea-8407-00000000092a.png,https://www.omnicomgroup.com/,A,High,BB,Medium,BB,Medium,543,333,305,1181,18-04-2022,BBB,High,29989,0.437806155,8.286835337,-0.851370658,9455.51342,1012.391769,3538.531728,6.285123009
orcl,Oracle Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/1f119542-80e1-11ea-8adf-00000000092a.png,https://www.oracle.com/,A,High,BB,Medium,B,Medium,500,300,200,1000,17-09-2022,BBB,High,1341439,0.520972776,22.17863709,0.184858573,23275.80465,674.3168736,7912.236833,5.536551087
o,Realty Income Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/4295903058.jpeg,https://www.realtyincome.com/Home/default.aspx,A,High,BB,Medium,BB,Medium,500,300,300,1100,19-04-2022,BBB,High,726728,1.404347458,21.39513709,-0.911291167,10378.93525,552.776646,4712.267166,4.104205878
dpz,Domino's Pizza Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/c30c7d98-80eb-11ea-ac1e-00000000092a.png,https://www.dominos.com/,B,Medium,B,Medium,B,Medium,205,205,200,610,17-04-2022,B,Medium,1286681,1.481149817,12.86810562,1.71410905,18133.5626,559.4090435,7563.691196,4.831851923
t,AT&T Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Telecommunication,https://static.finnhub.io/logo/7d20269e-80ec-11ea-9277-00000000092a.png,https://www.att.com/,B,Medium,B,Medium,BB,Medium,210,200,305,715,16-04-2022,B,Medium,732717,1.294253939,6.407428186,0.587853327,7180.322314,979.5265906,4735.704527,6.394011935
unp,Union Pacific Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Road and Rail,https://static.finnhub.io/logo/92d19634-80ec-11ea-b0ea-00000000092a.png,https://www.up.com/index.htm,B,Medium,B,Medium,B,Medium,290,257,245,792,19-04-2022,BB,Medium,100885,1.079919055,12.34103494,-0.737208879,12949.25958,991.6826507,5746.616399,6.707556203
nem,Newmont Corporation,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,https://static.finnhub.io/logo/39e32600-80ec-11ea-976b-00000000092a.png,https://newmont.com/,AA,Excellent,BB,Medium,BB,Medium,675,389,355,1419,18-04-2022,A,High,1164727,1.215521473,23.43387707,-0.164822209,6125.043688,797.0008708,4506.746187,5.359668796
fdx,FedEx Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics and Transportation,https://static.finnhub.io/logo/db346594-80eb-11ea-a0d5-00000000092a.png,https://www.fedex.com/,BB,Medium,B,Medium,B,Medium,335,278,255,868,17-04-2022,BB,Medium,1048911,0.153402199,19.09142821,0.507176723,8030.496967,544.1196038,6343.427054,4.446934066
nke,Nike Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,https://static.finnhub.io/logo/570aa3f1982c6fd2b7f22fab7a3cdb509c2b07a4ac0ccdcd293e4bbe9ab9089c.png,https://about.nike.com/,B,Medium,B,Medium,B,Medium,205,275,200,680,18-04-2022,B,Medium,320187,0.369446741,22.3898639,1.721029787,24067.27026,991.8595425,5652.526883,6.69704087
f,Ford Motor Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,https://static.finnhub.io/logo/d7154282-80eb-11ea-bbcd-00000000092a.png,https://www.ford.com/,B,Medium,B,Medium,B,Medium,292,246,215,753,17-04-2022,BB,Medium,37996,0.876258639,5.217126928,1.914233762,12322.814,997.7170789,5881.430795,6.771629748
lmt,Lockheed Martin Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/18803aba-80ec-11ea-b8be-00000000092a.png,https://www.lockheedmartin.com/,A,High,BB,Medium,BB,Medium,510,324,320,1154,18-04-2022,BBB,High,936468,0.013193801,6.296508349,2.964442979,15985.78501,755.2678325,7291.300391,5.814133461
rsg,Republic Services Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services and Supplies,https://static.finnhub.io/logo/67eb5792-80ec-11ea-933b-00000000092a.png,https://www.republicservices.com/,B,Medium,B,Medium,B,Medium,293,235,216,744,19-04-2022,B,Medium,1060391,1.029698401,14.09808683,-0.908596571,11194.21877,1084.159188,4835.112423,6.982714447
enph,Enphase Energy Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,https://static.finnhub.io/logo/3972ef64-80cb-11ea-b600-00000000092a.png,https://enphase.com/,A,High,BB,Medium,BB,Medium,565,316,300,1181,17-04-2022,BBB,High,1463101,0.426919037,17.40487448,2.480009372,14123.14073,1061.406203,8448.720961,7.73095342
exc,Exelon Corp,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,https://static.finnhub.io/logo/d63a05d0-80eb-11ea-817d-00000000092a.png,https://www.exeloncorp.com/,AA,Excellent,BBB,High,BB,Medium,694,403,316,1413,17-04-2022,A,High,1109357,0.561493211,21.15187417,-0.062815378,19761.02766,633.4435792,7671.468089,5.256170954
expd,Expeditors International of Washington Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,https://static.finnhub.io/logo/d6e89bca-80df-11ea-bc5e-00000000092a.png,https://www.expeditors.com/,A,High,BB,Medium,BB,Medium,510,302,300,1112,17-04-2022,BBB,High,746515,0.688194103,28.7901372,-0.169150554,19516.23598,669.0576429,7929.083581,5.508645261
expe,Expedia Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,https://static.finnhub.io/logo/d539d658-80df-11ea-b0d2-00000000092a.png,https://www.expediagroup.com/home/default.aspx,B,Medium,B,Medium,BB,Medium,225,242,305,772,17-04-2022,BB,Medium,1324424,0.24482649,7.476046201,0.377535734,24026.09872,1041.554519,8447.159926,7.634076704
